Index,MWh,Hora,Month,Year,Day
2008-01-04 02:00:00,572.26,02:00,January,2008,Friday
2008-01-04 03:00:00,557.2,03:00,January,2008,Friday
2008-01-04 04:00:00,560.07,04:00,January,2008,Friday
2008-01-04 05:00:00,623.73,05:00,January,2008,Friday
2008-01-04 06:00:00,702.74,06:00,January,2008,Friday
2008-01-04 07:00:00,744.98,07:00,January,2008,Friday
2008-01-04 08:00:00,823.88,08:00,January,2008,Friday
2008-01-04 09:00:00,885.57,09:00,January,2008,Friday
2008-01-04 10:00:00,911.72,10:00,January,2008,Friday
2008-01-04 11:00:00,930.63,11:00,January,2008,Friday
2008-01-04 12:00:00,916.08,12:00,January,2008,Friday
2008-01-04 13:00:00,895.19,13:00,January,2008,Friday
2008-01-04 14:00:00,904.98,14:00,January,2008,Friday
2008-01-04 15:00:00,906.27,15:00,January,2008,Friday
2008-01-04 16:00:00,892.2,16:00,January,2008,Friday
2008-01-04 17:00:00,885.6,17:00,January,2008,Friday
2008-01-04 18:00:00,979.89,18:00,January,2008,Friday
2008-01-04 19:00:00,1156.7,19:00,January,2008,Friday
2008-01-04 20:00:00,1004.79,20:00,January,2008,Friday
2008-01-04 21:00:00,988.3,21:00,January,2008,Friday
2008-01-04 22:00:00,854.19,22:00,January,2008,Friday
2008-01-04 23:00:00,671.38,23:00,January,2008,Friday
2008-01-05 00:00:00,645.26,00:00,January,2008,Saturday
2008-01-05 01:00:00,597.22,01:00,January,2008,Saturday
2008-01-05 02:00:00,580.86,02:00,January,2008,Saturday
2008-01-05 03:00:00,567.51,03:00,January,2008,Saturday
2008-01-05 04:00:00,576.58,04:00,January,2008,Saturday
2008-01-05 05:00:00,606.89,05:00,January,2008,Saturday
2008-01-05 06:00:00,683.01,06:00,January,2008,Saturday
2008-01-05 07:00:00,703.07,07:00,January,2008,Saturday
2008-01-05 08:00:00,773.89,08:00,January,2008,Saturday
2008-01-05 09:00:00,833.42,09:00,January,2008,Saturday
2008-01-05 10:00:00,867.2,10:00,January,2008,Saturday
2008-01-05 11:00:00,879.73,11:00,January,2008,Saturday
2008-01-05 12:00:00,874.03,12:00,January,2008,Saturday
2008-01-05 13:00:00,837.65,13:00,January,2008,Saturday
2008-01-05 14:00:00,824.52,14:00,January,2008,Saturday
2008-01-05 15:00:00,793.18,15:00,January,2008,Saturday
2008-01-05 16:00:00,794.46,16:00,January,2008,Saturday
2008-01-05 17:00:00,805.68,17:00,January,2008,Saturday
2008-01-05 18:00:00,977.91,18:00,January,2008,Saturday
2008-01-05 19:00:00,1170.76,19:00,January,2008,Saturday
2008-01-05 20:00:00,1134.9,20:00,January,2008,Saturday
2008-01-05 21:00:00,1036.2,21:00,January,2008,Saturday
2008-01-05 22:00:00,875.88,22:00,January,2008,Saturday
2008-01-05 23:00:00,730.16,23:00,January,2008,Saturday
2008-01-06 00:00:00,577.24,00:00,January,2008,Sunday
2008-01-06 01:00:00,591.47,01:00,January,2008,Sunday
2008-01-06 02:00:00,578.14,02:00,January,2008,Sunday
2008-01-06 03:00:00,576.24,03:00,January,2008,Sunday
2008-01-06 04:00:00,565.23,04:00,January,2008,Sunday
2008-01-06 05:00:00,584.68,05:00,January,2008,Sunday
2008-01-06 06:00:00,618.36,06:00,January,2008,Sunday
2008-01-06 07:00:00,608.78,07:00,January,2008,Sunday
2008-01-06 08:00:00,650.07,08:00,January,2008,Sunday
2008-01-06 09:00:00,706.97,09:00,January,2008,Sunday
2008-01-06 10:00:00,758.81,10:00,January,2008,Sunday
2008-01-06 11:00:00,764.12,11:00,January,2008,Sunday
2008-01-06 12:00:00,768.14,12:00,January,2008,Sunday
2008-01-06 13:00:00,758.27,13:00,January,2008,Sunday
2008-01-06 14:00:00,759.06,14:00,January,2008,Sunday
2008-01-06 15:00:00,731.23,15:00,January,2008,Sunday
2008-01-06 16:00:00,715.61,16:00,January,2008,Sunday
2008-01-06 17:00:00,746.62,17:00,January,2008,Sunday
2008-01-06 18:00:00,897.93,18:00,January,2008,Sunday
2008-01-06 19:00:00,1133.02,19:00,January,2008,Sunday
2008-01-06 20:00:00,1111.81,20:00,January,2008,Sunday
2008-01-06 21:00:00,992.81,21:00,January,2008,Sunday
2008-01-06 22:00:00,812.5,22:00,January,2008,Sunday
2008-01-06 23:00:00,663.02,23:00,January,2008,Sunday
2008-01-07 00:00:00,675.94,00:00,January,2008,Monday
2008-01-07 01:00:00,559.54,01:00,January,2008,Monday
2008-01-07 02:00:00,541.03,02:00,January,2008,Monday
2008-01-07 03:00:00,532.3,03:00,January,2008,Monday
2008-01-07 04:00:00,552.53,04:00,January,2008,Monday
2008-01-07 05:00:00,603.5,05:00,January,2008,Monday
2008-01-07 06:00:00,733.64,06:00,January,2008,Monday
2008-01-07 07:00:00,777.51,07:00,January,2008,Monday
2008-01-07 08:00:00,873.0,08:00,January,2008,Monday
2008-01-07 09:00:00,925.16,09:00,January,2008,Monday
2008-01-07 10:00:00,959.21,10:00,January,2008,Monday
2008-01-07 11:00:00,962.89,11:00,January,2008,Monday
2008-01-07 12:00:00,962.58,12:00,January,2008,Monday
2008-01-07 13:00:00,938.22,13:00,January,2008,Monday
2008-01-07 14:00:00,925.13,14:00,January,2008,Monday
2008-01-07 15:00:00,998.59,15:00,January,2008,Monday
2008-01-07 16:00:00,972.85,16:00,January,2008,Monday
2008-01-07 17:00:00,957.67,17:00,January,2008,Monday
2008-01-07 18:00:00,1095.39,18:00,January,2008,Monday
2008-01-07 19:00:00,1316.48,19:00,January,2008,Monday
2008-01-07 20:00:00,1265.68,20:00,January,2008,Monday
2008-01-07 21:00:00,1150.57,21:00,January,2008,Monday
2008-01-07 22:00:00,930.27,22:00,January,2008,Monday
2008-01-07 23:00:00,768.62,23:00,January,2008,Monday
2008-01-08 00:00:00,673.01,00:00,January,2008,Tuesday
2008-01-08 01:00:00,643.74,01:00,January,2008,Tuesday
2008-01-08 02:00:00,622.65,02:00,January,2008,Tuesday
2008-01-08 03:00:00,621.39,03:00,January,2008,Tuesday
2008-01-08 04:00:00,628.49,04:00,January,2008,Tuesday
2008-01-08 05:00:00,687.27,05:00,January,2008,Tuesday
2008-01-08 06:00:00,823.6,06:00,January,2008,Tuesday
2008-01-08 07:00:00,845.35,07:00,January,2008,Tuesday
2008-01-08 08:00:00,906.81,08:00,January,2008,Tuesday
2008-01-08 09:00:00,957.04,09:00,January,2008,Tuesday
2008-01-08 10:00:00,987.12,10:00,January,2008,Tuesday
2008-01-08 11:00:00,1021.7,11:00,January,2008,Tuesday
2008-01-08 12:00:00,1016.04,12:00,January,2008,Tuesday
2008-01-08 13:00:00,985.35,13:00,January,2008,Tuesday
2008-01-08 14:00:00,986.39,14:00,January,2008,Tuesday
2008-01-08 15:00:00,1000.38,15:00,January,2008,Tuesday
2008-01-08 16:00:00,1001.19,16:00,January,2008,Tuesday
2008-01-08 17:00:00,973.85,17:00,January,2008,Tuesday
2008-01-08 18:00:00,1111.36,18:00,January,2008,Tuesday
2008-01-08 19:00:00,1331.93,19:00,January,2008,Tuesday
2008-01-08 20:00:00,1289.04,20:00,January,2008,Tuesday
2008-01-08 21:00:00,1155.34,21:00,January,2008,Tuesday
2008-01-08 22:00:00,949.12,22:00,January,2008,Tuesday
2008-01-08 23:00:00,772.04,23:00,January,2008,Tuesday
2008-01-09 00:00:00,677.31,00:00,January,2008,Wednesday
2008-01-09 01:00:00,634.74,01:00,January,2008,Wednesday
2008-01-09 02:00:00,620.63,02:00,January,2008,Wednesday
2008-01-09 03:00:00,608.29,03:00,January,2008,Wednesday
2008-01-09 04:00:00,630.69,04:00,January,2008,Wednesday
2008-01-09 05:00:00,682.49,05:00,January,2008,Wednesday
2008-01-09 06:00:00,795.99,06:00,January,2008,Wednesday
2008-01-09 07:00:00,853.25,07:00,January,2008,Wednesday
2008-01-09 08:00:00,855.68,08:00,January,2008,Wednesday
2008-01-09 09:00:00,969.66,09:00,January,2008,Wednesday
2008-01-09 10:00:00,1000.1,10:00,January,2008,Wednesday
2008-01-09 11:00:00,1001.45,11:00,January,2008,Wednesday
2008-01-09 12:00:00,1008.75,12:00,January,2008,Wednesday
2008-01-09 13:00:00,993.82,13:00,January,2008,Wednesday
2008-01-09 14:00:00,989.91,14:00,January,2008,Wednesday
2008-01-09 15:00:00,971.12,15:00,January,2008,Wednesday
2008-01-09 16:00:00,977.3,16:00,January,2008,Wednesday
2008-01-09 17:00:00,964.11,17:00,January,2008,Wednesday
2008-01-09 18:00:00,1096.16,18:00,January,2008,Wednesday
2008-01-09 19:00:00,1335.04,19:00,January,2008,Wednesday
2008-01-09 20:00:00,1286.34,20:00,January,2008,Wednesday
2008-01-09 21:00:00,1155.26,21:00,January,2008,Wednesday
2008-01-09 22:00:00,943.27,22:00,January,2008,Wednesday
2008-01-09 23:00:00,777.29,23:00,January,2008,Wednesday
2008-01-10 00:00:00,693.39,00:00,January,2008,Thursday
2008-01-10 01:00:00,644.35,01:00,January,2008,Thursday
2008-01-10 02:00:00,620.73,02:00,January,2008,Thursday
2008-01-10 03:00:00,621.22,03:00,January,2008,Thursday
2008-01-10 04:00:00,640.42,04:00,January,2008,Thursday
2008-01-10 05:00:00,681.46,05:00,January,2008,Thursday
2008-01-10 06:00:00,832.59,06:00,January,2008,Thursday
2008-01-10 07:00:00,868.03,07:00,January,2008,Thursday
2008-01-10 08:00:00,932.46,08:00,January,2008,Thursday
2008-01-10 09:00:00,965.22,09:00,January,2008,Thursday
2008-01-10 10:00:00,987.23,10:00,January,2008,Thursday
2008-01-10 11:00:00,1024.55,11:00,January,2008,Thursday
2008-01-10 12:00:00,1018.68,12:00,January,2008,Thursday
2008-01-10 13:00:00,994.21,13:00,January,2008,Thursday
2008-01-10 14:00:00,1004.57,14:00,January,2008,Thursday
2008-01-10 15:00:00,990.49,15:00,January,2008,Thursday
2008-01-10 16:00:00,997.23,16:00,January,2008,Thursday
2008-01-10 17:00:00,978.12,17:00,January,2008,Thursday
2008-01-10 18:00:00,1122.81,18:00,January,2008,Thursday
2008-01-10 19:00:00,1360.78,19:00,January,2008,Thursday
2008-01-10 20:00:00,1334.05,20:00,January,2008,Thursday
2008-01-10 21:00:00,1171.36,21:00,January,2008,Thursday
2008-01-10 22:00:00,975.25,22:00,January,2008,Thursday
2008-01-10 23:00:00,794.67,23:00,January,2008,Thursday
2008-01-11 00:00:00,707.21,00:00,January,2008,Friday
2008-01-11 01:00:00,656.74,01:00,January,2008,Friday
2008-01-11 02:00:00,628.51,02:00,January,2008,Friday
2008-01-11 03:00:00,628.49,03:00,January,2008,Friday
2008-01-11 04:00:00,639.25,04:00,January,2008,Friday
2008-01-11 05:00:00,706.83,05:00,January,2008,Friday
2008-01-11 06:00:00,840.62,06:00,January,2008,Friday
2008-01-11 07:00:00,854.22,07:00,January,2008,Friday
2008-01-11 08:00:00,916.36,08:00,January,2008,Friday
2008-01-11 09:00:00,980.35,09:00,January,2008,Friday
2008-01-11 10:00:00,1012.86,10:00,January,2008,Friday
2008-01-11 11:00:00,1025.46,11:00,January,2008,Friday
2008-01-11 12:00:00,1032.48,12:00,January,2008,Friday
2008-01-11 13:00:00,1008.28,13:00,January,2008,Friday
2008-01-11 14:00:00,1004.06,14:00,January,2008,Friday
2008-01-11 15:00:00,1007.1,15:00,January,2008,Friday
2008-01-11 16:00:00,987.23,16:00,January,2008,Friday
2008-01-11 17:00:00,966.11,17:00,January,2008,Friday
2008-01-11 18:00:00,1125.62,18:00,January,2008,Friday
2008-01-11 19:00:00,1236.66,19:00,January,2008,Friday
2008-01-11 20:00:00,1260.62,20:00,January,2008,Friday
2008-01-11 21:00:00,1153.04,21:00,January,2008,Friday
2008-01-11 22:00:00,961.34,22:00,January,2008,Friday
2008-01-11 23:00:00,819.58,23:00,January,2008,Friday
2008-01-12 00:00:00,732.18,00:00,January,2008,Saturday
2008-01-12 01:00:00,676.86,01:00,January,2008,Saturday
2008-01-12 02:00:00,645.61,02:00,January,2008,Saturday
2008-01-12 03:00:00,638.59,03:00,January,2008,Saturday
2008-01-12 04:00:00,643.78,04:00,January,2008,Saturday
2008-01-12 05:00:00,689.96,05:00,January,2008,Saturday
2008-01-12 06:00:00,758.43,06:00,January,2008,Saturday
2008-01-12 07:00:00,778.41,07:00,January,2008,Saturday
2008-01-12 08:00:00,860.33,08:00,January,2008,Saturday
2008-01-12 09:00:00,903.19,09:00,January,2008,Saturday
2008-01-12 10:00:00,930.85,10:00,January,2008,Saturday
2008-01-12 11:00:00,942.09,11:00,January,2008,Saturday
2008-01-12 12:00:00,934.38,12:00,January,2008,Saturday
2008-01-12 13:00:00,894.39,13:00,January,2008,Saturday
2008-01-12 14:00:00,880.5,14:00,January,2008,Saturday
2008-01-12 15:00:00,862.96,15:00,January,2008,Saturday
2008-01-12 16:00:00,844.73,16:00,January,2008,Saturday
2008-01-12 17:00:00,838.38,17:00,January,2008,Saturday
2008-01-12 18:00:00,1004.32,18:00,January,2008,Saturday
2008-01-12 19:00:00,1250.74,19:00,January,2008,Saturday
2008-01-12 20:00:00,1219.13,20:00,January,2008,Saturday
2008-01-12 21:00:00,1104.39,21:00,January,2008,Saturday
2008-01-12 22:00:00,960.51,22:00,January,2008,Saturday
2008-01-12 23:00:00,789.04,23:00,January,2008,Saturday
2008-01-13 00:00:00,597.17,00:00,January,2008,Sunday
2008-01-13 01:00:00,638.72,01:00,January,2008,Sunday
2008-01-13 02:00:00,602.6,02:00,January,2008,Sunday
2008-01-13 03:00:00,602.14,03:00,January,2008,Sunday
2008-01-13 04:00:00,610.12,04:00,January,2008,Sunday
2008-01-13 05:00:00,624.01,05:00,January,2008,Sunday
2008-01-13 06:00:00,679.13,06:00,January,2008,Sunday
2008-01-13 07:00:00,654.65,07:00,January,2008,Sunday
2008-01-13 08:00:00,713.3,08:00,January,2008,Sunday
2008-01-13 09:00:00,764.21,09:00,January,2008,Sunday
2008-01-13 10:00:00,794.58,10:00,January,2008,Sunday
2008-01-13 11:00:00,818.67,11:00,January,2008,Sunday
2008-01-13 12:00:00,782.85,12:00,January,2008,Sunday
2008-01-13 13:00:00,770.28,13:00,January,2008,Sunday
2008-01-13 14:00:00,765.76,14:00,January,2008,Sunday
2008-01-13 15:00:00,741.45,15:00,January,2008,Sunday
2008-01-13 16:00:00,739.31,16:00,January,2008,Sunday
2008-01-13 17:00:00,740.45,17:00,January,2008,Sunday
2008-01-13 18:00:00,878.62,18:00,January,2008,Sunday
2008-01-13 19:00:00,1153.7,19:00,January,2008,Sunday
2008-01-13 20:00:00,1133.96,20:00,January,2008,Sunday
2008-01-13 21:00:00,1019.91,21:00,January,2008,Sunday
2008-01-13 22:00:00,840.26,22:00,January,2008,Sunday
2008-01-13 23:00:00,684.53,23:00,January,2008,Sunday
2008-01-14 00:00:00,668.91,00:00,January,2008,Monday
2008-01-14 01:00:00,571.18,01:00,January,2008,Monday
2008-01-14 02:00:00,562.43,02:00,January,2008,Monday
2008-01-14 03:00:00,546.31,03:00,January,2008,Monday
2008-01-14 04:00:00,569.09,04:00,January,2008,Monday
2008-01-14 05:00:00,641.87,05:00,January,2008,Monday
2008-01-14 06:00:00,790.89,06:00,January,2008,Monday
2008-01-14 07:00:00,804.26,07:00,January,2008,Monday
2008-01-14 08:00:00,863.55,08:00,January,2008,Monday
2008-01-14 09:00:00,935.29,09:00,January,2008,Monday
2008-01-14 10:00:00,966.62,10:00,January,2008,Monday
2008-01-14 11:00:00,1007.14,11:00,January,2008,Monday
2008-01-14 12:00:00,990.88,12:00,January,2008,Monday
2008-01-14 13:00:00,976.65,13:00,January,2008,Monday
2008-01-14 14:00:00,964.58,14:00,January,2008,Monday
2008-01-14 15:00:00,976.13,15:00,January,2008,Monday
2008-01-14 16:00:00,980.39,16:00,January,2008,Monday
2008-01-14 17:00:00,965.24,17:00,January,2008,Monday
2008-01-14 18:00:00,1089.43,18:00,January,2008,Monday
2008-01-14 19:00:00,1342.31,19:00,January,2008,Monday
2008-01-14 20:00:00,1281.36,20:00,January,2008,Monday
2008-01-14 21:00:00,1153.22,21:00,January,2008,Monday
2008-01-14 22:00:00,963.02,22:00,January,2008,Monday
2008-01-14 23:00:00,781.52,23:00,January,2008,Monday
2008-01-15 00:00:00,689.27,00:00,January,2008,Tuesday
2008-01-15 01:00:00,640.15,01:00,January,2008,Tuesday
2008-01-15 02:00:00,635.79,02:00,January,2008,Tuesday
2008-01-15 03:00:00,628.08,03:00,January,2008,Tuesday
2008-01-15 04:00:00,642.58,04:00,January,2008,Tuesday
2008-01-15 05:00:00,719.22,05:00,January,2008,Tuesday
2008-01-15 06:00:00,882.15,06:00,January,2008,Tuesday
2008-01-15 07:00:00,883.24,07:00,January,2008,Tuesday
2008-01-15 08:00:00,915.8,08:00,January,2008,Tuesday
2008-01-15 09:00:00,942.28,09:00,January,2008,Tuesday
2008-01-15 10:00:00,965.9,10:00,January,2008,Tuesday
2008-01-15 11:00:00,989.03,11:00,January,2008,Tuesday
2008-01-15 12:00:00,990.33,12:00,January,2008,Tuesday
2008-01-15 13:00:00,979.78,13:00,January,2008,Tuesday
2008-01-15 14:00:00,985.37,14:00,January,2008,Tuesday
2008-01-15 15:00:00,993.87,15:00,January,2008,Tuesday
2008-01-15 16:00:00,986.43,16:00,January,2008,Tuesday
2008-01-15 17:00:00,973.84,17:00,January,2008,Tuesday
2008-01-15 18:00:00,1086.72,18:00,January,2008,Tuesday
2008-01-15 19:00:00,1302.1,19:00,January,2008,Tuesday
2008-01-15 20:00:00,1296.42,20:00,January,2008,Tuesday
2008-01-15 21:00:00,1155.77,21:00,January,2008,Tuesday
2008-01-15 22:00:00,959.03,22:00,January,2008,Tuesday
2008-01-15 23:00:00,752.16,23:00,January,2008,Tuesday
2008-01-16 00:00:00,684.79,00:00,January,2008,Wednesday
2008-01-16 01:00:00,638.39,01:00,January,2008,Wednesday
2008-01-16 02:00:00,629.18,02:00,January,2008,Wednesday
2008-01-16 03:00:00,604.91,03:00,January,2008,Wednesday
2008-01-16 04:00:00,628.94,04:00,January,2008,Wednesday
2008-01-16 05:00:00,719.68,05:00,January,2008,Wednesday
2008-01-16 06:00:00,900.4,06:00,January,2008,Wednesday
2008-01-16 07:00:00,875.79,07:00,January,2008,Wednesday
2008-01-16 08:00:00,910.94,08:00,January,2008,Wednesday
2008-01-16 09:00:00,948.29,09:00,January,2008,Wednesday
2008-01-16 10:00:00,974.36,10:00,January,2008,Wednesday
2008-01-16 11:00:00,995.14,11:00,January,2008,Wednesday
2008-01-16 12:00:00,984.86,12:00,January,2008,Wednesday
2008-01-16 13:00:00,981.14,13:00,January,2008,Wednesday
2008-01-16 14:00:00,997.62,14:00,January,2008,Wednesday
2008-01-16 15:00:00,1001.72,15:00,January,2008,Wednesday
2008-01-16 16:00:00,994.77,16:00,January,2008,Wednesday
2008-01-16 17:00:00,977.69,17:00,January,2008,Wednesday
2008-01-16 18:00:00,1163.33,18:00,January,2008,Wednesday
2008-01-16 19:00:00,1326.42,19:00,January,2008,Wednesday
2008-01-16 20:00:00,1280.35,20:00,January,2008,Wednesday
2008-01-16 21:00:00,1152.2,21:00,January,2008,Wednesday
2008-01-16 22:00:00,979.66,22:00,January,2008,Wednesday
2008-01-16 23:00:00,775.05,23:00,January,2008,Wednesday
2008-01-17 00:00:00,692.47,00:00,January,2008,Thursday
2008-01-17 01:00:00,654.1,01:00,January,2008,Thursday
2008-01-17 02:00:00,650.14,02:00,January,2008,Thursday
2008-01-17 03:00:00,631.86,03:00,January,2008,Thursday
2008-01-17 04:00:00,649.65,04:00,January,2008,Thursday
2008-01-17 05:00:00,728.89,05:00,January,2008,Thursday
2008-01-17 06:00:00,897.11,06:00,January,2008,Thursday
2008-01-17 07:00:00,898.82,07:00,January,2008,Thursday
2008-01-17 08:00:00,920.47,08:00,January,2008,Thursday
2008-01-17 09:00:00,966.33,09:00,January,2008,Thursday
2008-01-17 10:00:00,979.05,10:00,January,2008,Thursday
2008-01-17 11:00:00,1024.27,11:00,January,2008,Thursday
2008-01-17 12:00:00,1012.84,12:00,January,2008,Thursday
2008-01-17 13:00:00,989.26,13:00,January,2008,Thursday
2008-01-17 14:00:00,996.87,14:00,January,2008,Thursday
2008-01-17 15:00:00,1015.39,15:00,January,2008,Thursday
2008-01-17 16:00:00,1000.35,16:00,January,2008,Thursday
2008-01-17 17:00:00,975.55,17:00,January,2008,Thursday
2008-01-17 18:00:00,1097.59,18:00,January,2008,Thursday
2008-01-17 19:00:00,1346.48,19:00,January,2008,Thursday
2008-01-17 20:00:00,1300.05,20:00,January,2008,Thursday
2008-01-17 21:00:00,1177.34,21:00,January,2008,Thursday
2008-01-17 22:00:00,981.68,22:00,January,2008,Thursday
2008-01-17 23:00:00,785.72,23:00,January,2008,Thursday
2008-01-18 00:00:00,714.1,00:00,January,2008,Friday
2008-01-18 01:00:00,660.51,01:00,January,2008,Friday
2008-01-18 02:00:00,636.94,02:00,January,2008,Friday
2008-01-18 03:00:00,627.48,03:00,January,2008,Friday
2008-01-18 04:00:00,650.99,04:00,January,2008,Friday
2008-01-18 05:00:00,731.86,05:00,January,2008,Friday
2008-01-18 06:00:00,900.7,06:00,January,2008,Friday
2008-01-18 07:00:00,879.07,07:00,January,2008,Friday
2008-01-18 08:00:00,926.47,08:00,January,2008,Friday
2008-01-18 09:00:00,959.7,09:00,January,2008,Friday
2008-01-18 10:00:00,991.18,10:00,January,2008,Friday
2008-01-18 11:00:00,994.85,11:00,January,2008,Friday
2008-01-18 12:00:00,1022.06,12:00,January,2008,Friday
2008-01-18 13:00:00,998.85,13:00,January,2008,Friday
2008-01-18 14:00:00,998.57,14:00,January,2008,Friday
2008-01-18 15:00:00,1013.06,15:00,January,2008,Friday
2008-01-18 16:00:00,987.34,16:00,January,2008,Friday
2008-01-18 17:00:00,959.72,17:00,January,2008,Friday
2008-01-18 18:00:00,1073.27,18:00,January,2008,Friday
2008-01-18 19:00:00,1330.53,19:00,January,2008,Friday
2008-01-18 20:00:00,1296.01,20:00,January,2008,Friday
2008-01-18 21:00:00,1182.21,21:00,January,2008,Friday
2008-01-18 22:00:00,985.19,22:00,January,2008,Friday
2008-01-18 23:00:00,808.18,23:00,January,2008,Friday
2008-01-19 00:00:00,674.22,00:00,January,2008,Saturday
2008-01-19 01:00:00,677.23,01:00,January,2008,Saturday
2008-01-19 02:00:00,660.4,02:00,January,2008,Saturday
2008-01-19 03:00:00,646.83,03:00,January,2008,Saturday
2008-01-19 04:00:00,656.11,04:00,January,2008,Saturday
2008-01-19 05:00:00,689.13,05:00,January,2008,Saturday
2008-01-19 06:00:00,768.63,06:00,January,2008,Saturday
2008-01-19 07:00:00,810.26,07:00,January,2008,Saturday
2008-01-19 08:00:00,862.72,08:00,January,2008,Saturday
2008-01-19 09:00:00,923.71,09:00,January,2008,Saturday
2008-01-19 10:00:00,953.26,10:00,January,2008,Saturday
2008-01-19 11:00:00,953.62,11:00,January,2008,Saturday
2008-01-19 12:00:00,935.55,12:00,January,2008,Saturday
2008-01-19 13:00:00,897.84,13:00,January,2008,Saturday
2008-01-19 14:00:00,871.06,14:00,January,2008,Saturday
2008-01-19 15:00:00,859.54,15:00,January,2008,Saturday
2008-01-19 16:00:00,844.35,16:00,January,2008,Saturday
