Index,MWh,Hora,Month,Year,Day
2025-01-31 11:00:00,"1,831.24",11:00,January,2025,Friday
2025-01-31 12:00:00,"1,849.96",12:00,January,2025,Friday
2025-01-31 13:00:00,"1,810.70",13:00,January,2025,Friday
2025-01-31 14:00:00,"1,822.60",14:00,January,2025,Friday
2025-01-31 15:00:00,"1,873.40",15:00,January,2025,Friday
2025-01-31 16:00:00,"1,853.93",16:00,January,2025,Friday
2025-01-31 17:00:00,"1,789.64",17:00,January,2025,Friday
2025-01-31 18:00:00,"1,816.31",18:00,January,2025,Friday
2025-01-31 19:00:00,"1,981.95",19:00,January,2025,Friday
2025-01-31 20:00:00,"1,901.34",20:00,January,2025,Friday
2025-01-31 21:00:00,"1,813.83",21:00,January,2025,Friday
2025-01-31 22:00:00,"1,642.94",22:00,January,2025,Friday
2025-01-31 23:00:00,"1,464.30",23:00,January,2025,Friday
2025-02-01 00:00:00,"1,230.20",00:00,February,2025,Saturday
2025-02-01 01:00:00,"1,203.73",01:00,February,2025,Saturday
2025-02-01 02:00:00,"1,169.34",02:00,February,2025,Saturday
2025-02-01 03:00:00,"1,164.85",03:00,February,2025,Saturday
2025-02-01 04:00:00,"1,157.32",04:00,February,2025,Saturday
2025-02-01 05:00:00,"1,185.63",05:00,February,2025,Saturday
2025-02-01 06:00:00,"1,272.65",06:00,February,2025,Saturday
2025-02-01 07:00:00,"1,351.69",07:00,February,2025,Saturday
2025-02-01 08:00:00,"1,514.00",08:00,February,2025,Saturday
2025-02-01 09:00:00,"1,597.79",09:00,February,2025,Saturday
2025-02-01 10:00:00,"1,649.87",10:00,February,2025,Saturday
2025-02-01 11:00:00,"1,644.13",11:00,February,2025,Saturday
2025-02-01 12:00:00,"1,666.07",12:00,February,2025,Saturday
2025-02-01 13:00:00,"1,590.72",13:00,February,2025,Saturday
2025-02-01 14:00:00,"1,557.47",14:00,February,2025,Saturday
2025-02-01 15:00:00,"1,571.06",15:00,February,2025,Saturday
2025-02-01 16:00:00,"1,577.40",16:00,February,2025,Saturday
2025-02-01 17:00:00,"1,590.71",17:00,February,2025,Saturday
2025-02-01 18:00:00,"1,622.93",18:00,February,2025,Saturday
2025-02-01 19:00:00,"1,853.32",19:00,February,2025,Saturday
2025-02-01 20:00:00,"1,825.83",20:00,February,2025,Saturday
2025-02-01 21:00:00,"1,726.32",21:00,February,2025,Saturday
2025-02-01 22:00:00,"1,517.58",22:00,February,2025,Saturday
2025-02-01 23:00:00,"1,374.89",23:00,February,2025,Saturday
2025-02-02 00:00:00,"1,137.72",00:00,February,2025,Sunday
2025-02-02 01:00:00,"1,164.41",01:00,February,2025,Sunday
2025-02-02 02:00:00,"1,109.69",02:00,February,2025,Sunday
2025-02-02 03:00:00,"1,062.50",03:00,February,2025,Sunday
2025-02-02 04:00:00,"1,061.09",04:00,February,2025,Sunday
2025-02-02 05:00:00,"1,084.14",05:00,February,2025,Sunday
2025-02-02 06:00:00,"1,138.59",06:00,February,2025,Sunday
2025-02-02 07:00:00,"1,155.83",07:00,February,2025,Sunday
2025-02-02 08:00:00,"1,289.63",08:00,February,2025,Sunday
2025-02-02 09:00:00,"1,372.55",09:00,February,2025,Sunday
2025-02-02 10:00:00,"1,409.85",10:00,February,2025,Sunday
2025-02-02 11:00:00,"1,420.14",11:00,February,2025,Sunday
2025-02-02 12:00:00,"1,426.34",12:00,February,2025,Sunday
2025-02-02 13:00:00,"1,431.05",13:00,February,2025,Sunday
2025-02-02 14:00:00,"1,420.55",14:00,February,2025,Sunday
2025-02-02 15:00:00,"1,357.29",15:00,February,2025,Sunday
2025-02-02 16:00:00,"1,446.54",16:00,February,2025,Sunday
2025-02-02 17:00:00,"1,452.13",17:00,February,2025,Sunday
2025-02-02 18:00:00,"1,491.75",18:00,February,2025,Sunday
2025-02-02 19:00:00,"1,744.50",19:00,February,2025,Sunday
2025-02-02 20:00:00,"1,727.74",20:00,February,2025,Sunday
2025-02-02 21:00:00,"1,618.25",21:00,February,2025,Sunday
2025-02-02 22:00:00,"1,443.96",22:00,February,2025,Sunday
2025-02-02 23:00:00,"1,276.04",23:00,February,2025,Sunday
2025-02-03 00:00:00,"1,332.95",00:00,February,2025,Monday
2025-02-03 01:00:00,"1,064.45",01:00,February,2025,Monday
2025-02-03 02:00:00,"1,083.59",02:00,February,2025,Monday
2025-02-03 03:00:00,"1,071.74",03:00,February,2025,Monday
2025-02-03 04:00:00,"1,057.51",04:00,February,2025,Monday
2025-02-03 05:00:00,"1,218.41",05:00,February,2025,Monday
2025-02-03 06:00:00,"1,348.09",06:00,February,2025,Monday
2025-02-03 07:00:00,"1,433.89",07:00,February,2025,Monday
2025-02-03 08:00:00,"1,607.47",08:00,February,2025,Monday
2025-02-03 09:00:00,"1,669.29",09:00,February,2025,Monday
2025-02-03 10:00:00,"1,729.06",10:00,February,2025,Monday
2025-02-03 11:00:00,"1,788.92",11:00,February,2025,Monday
2025-02-03 12:00:00,"1,790.27",12:00,February,2025,Monday
2025-02-03 13:00:00,"1,741.78",13:00,February,2025,Monday
2025-02-03 14:00:00,"1,791.04",14:00,February,2025,Monday
2025-02-03 15:00:00,"1,783.47",15:00,February,2025,Monday
2025-02-03 16:00:00,"1,810.68",16:00,February,2025,Monday
2025-02-03 17:00:00,"1,739.61",17:00,February,2025,Monday
2025-02-03 18:00:00,"1,720.32",18:00,February,2025,Monday
2025-02-03 19:00:00,"1,987.96",19:00,February,2025,Monday
2025-02-03 20:00:00,"1,950.33",20:00,February,2025,Monday
2025-02-03 21:00:00,"1,840.83",21:00,February,2025,Monday
2025-02-03 22:00:00,"1,582.76",22:00,February,2025,Monday
2025-02-03 23:00:00,"1,426.77",23:00,February,2025,Monday
2025-02-04 00:00:00,"1,260.17",00:00,February,2025,Tuesday
2025-02-04 01:00:00,"1,247.12",01:00,February,2025,Tuesday
2025-02-04 02:00:00,"1,206.93",02:00,February,2025,Tuesday
2025-02-04 03:00:00,"1,204.31",03:00,February,2025,Tuesday
2025-02-04 04:00:00,"1,172.26",04:00,February,2025,Tuesday
2025-02-04 05:00:00,"1,272.85",05:00,February,2025,Tuesday
2025-02-04 06:00:00,"1,415.11",06:00,February,2025,Tuesday
2025-02-04 07:00:00,"1,544.04",07:00,February,2025,Tuesday
2025-02-04 08:00:00,"1,659.27",08:00,February,2025,Tuesday
2025-02-04 09:00:00,"1,707.60",09:00,February,2025,Tuesday
2025-02-04 10:00:00,"1,744.18",10:00,February,2025,Tuesday
2025-02-04 11:00:00,"1,770.13",11:00,February,2025,Tuesday
2025-02-04 12:00:00,"1,798.91",12:00,February,2025,Tuesday
2025-02-04 13:00:00,"1,808.79",13:00,February,2025,Tuesday
2025-02-04 14:00:00,"1,731.24",14:00,February,2025,Tuesday
2025-02-04 15:00:00,"1,811.27",15:00,February,2025,Tuesday
2025-02-04 16:00:00,"1,855.28",16:00,February,2025,Tuesday
2025-02-04 17:00:00,"1,836.77",17:00,February,2025,Tuesday
2025-02-04 18:00:00,"1,792.27",18:00,February,2025,Tuesday
2025-02-04 19:00:00,"2,010.34",19:00,February,2025,Tuesday
2025-02-04 20:00:00,"1,930.53",20:00,February,2025,Tuesday
2025-02-04 21:00:00,"1,809.55",21:00,February,2025,Tuesday
2025-02-04 22:00:00,"1,596.34",22:00,February,2025,Tuesday
2025-02-04 23:00:00,"1,477.45",23:00,February,2025,Tuesday
2025-02-05 00:00:00,"1,320.41",00:00,February,2025,Wednesday
2025-02-05 01:00:00,"1,265.98",01:00,February,2025,Wednesday
2025-02-05 02:00:00,"1,198.42",02:00,February,2025,Wednesday
2025-02-05 03:00:00,"1,238.19",03:00,February,2025,Wednesday
2025-02-05 04:00:00,"1,212.38",04:00,February,2025,Wednesday
2025-02-05 05:00:00,"1,285.48",05:00,February,2025,Wednesday
2025-02-05 06:00:00,"1,491.73",06:00,February,2025,Wednesday
2025-02-05 07:00:00,"1,531.72",07:00,February,2025,Wednesday
2025-02-05 08:00:00,"1,654.75",08:00,February,2025,Wednesday
2025-02-05 09:00:00,"1,688.12",09:00,February,2025,Wednesday
2025-02-05 10:00:00,"1,718.16",10:00,February,2025,Wednesday
2025-02-05 11:00:00,"1,753.14",11:00,February,2025,Wednesday
2025-02-05 12:00:00,"1,786.66",12:00,February,2025,Wednesday
2025-02-05 13:00:00,"1,793.21",13:00,February,2025,Wednesday
2025-02-05 14:00:00,"1,764.21",14:00,February,2025,Wednesday
2025-02-05 15:00:00,"1,814.04",15:00,February,2025,Wednesday
2025-02-05 16:00:00,"1,824.78",16:00,February,2025,Wednesday
2025-02-05 17:00:00,"1,830.47",17:00,February,2025,Wednesday
2025-02-05 18:00:00,"1,766.41",18:00,February,2025,Wednesday
2025-02-05 19:00:00,"1,937.82",19:00,February,2025,Wednesday
2025-02-05 20:00:00,"1,956.05",20:00,February,2025,Wednesday
2025-02-05 21:00:00,"1,821.71",21:00,February,2025,Wednesday
2025-02-05 22:00:00,"1,610.15",22:00,February,2025,Wednesday
2025-02-05 23:00:00,"1,465.26",23:00,February,2025,Wednesday
2025-02-06 00:00:00,"1,313.63",00:00,February,2025,Thursday
2025-02-06 01:00:00,"1,260.08",01:00,February,2025,Thursday
2025-02-06 02:00:00,"1,167.36",02:00,February,2025,Thursday
2025-02-06 03:00:00,"1,171.56",03:00,February,2025,Thursday
2025-02-06 04:00:00,"1,230.35",04:00,February,2025,Thursday
2025-02-06 05:00:00,"1,315.02",05:00,February,2025,Thursday
2025-02-06 06:00:00,"1,484.88",06:00,February,2025,Thursday
2025-02-06 07:00:00,"1,568.34",07:00,February,2025,Thursday
2025-02-06 08:00:00,"1,659.37",08:00,February,2025,Thursday
2025-02-06 09:00:00,"1,756.41",09:00,February,2025,Thursday
2025-02-06 10:00:00,"1,781.39",10:00,February,2025,Thursday
2025-02-06 11:00:00,"1,787.02",11:00,February,2025,Thursday
2025-02-06 12:00:00,"1,839.88",12:00,February,2025,Thursday
2025-02-06 13:00:00,"1,841.86",13:00,February,2025,Thursday
2025-02-06 14:00:00,"1,816.21",14:00,February,2025,Thursday
2025-02-06 15:00:00,"1,858.23",15:00,February,2025,Thursday
2025-02-06 16:00:00,"1,866.59",16:00,February,2025,Thursday
2025-02-06 17:00:00,"1,827.82",17:00,February,2025,Thursday
2025-02-06 18:00:00,"1,786.60",18:00,February,2025,Thursday
2025-02-06 19:00:00,"2,030.18",19:00,February,2025,Thursday
2025-02-06 20:00:00,"1,946.70",20:00,February,2025,Thursday
2025-02-06 21:00:00,"1,827.87",21:00,February,2025,Thursday
2025-02-06 22:00:00,"1,617.19",22:00,February,2025,Thursday
2025-02-06 23:00:00,"1,478.27",23:00,February,2025,Thursday
2025-02-07 00:00:00,"1,322.22",00:00,February,2025,Friday
2025-02-07 01:00:00,"1,258.42",01:00,February,2025,Friday
2025-02-07 02:00:00,"1,204.30",02:00,February,2025,Friday
2025-02-07 03:00:00,"1,213.71",03:00,February,2025,Friday
2025-02-07 04:00:00,"1,251.58",04:00,February,2025,Friday
2025-02-07 05:00:00,"1,345.48",05:00,February,2025,Friday
2025-02-07 06:00:00,"1,445.07",06:00,February,2025,Friday
2025-02-07 07:00:00,"1,556.18",07:00,February,2025,Friday
2025-02-07 08:00:00,"1,688.13",08:00,February,2025,Friday
2025-02-07 09:00:00,"1,767.65",09:00,February,2025,Friday
2025-02-07 10:00:00,"1,762.66",10:00,February,2025,Friday
2025-02-07 11:00:00,"1,826.37",11:00,February,2025,Friday
2025-02-07 12:00:00,"1,886.33",12:00,February,2025,Friday
2025-02-07 13:00:00,"1,806.30",13:00,February,2025,Friday
2025-02-07 14:00:00,"1,801.82",14:00,February,2025,Friday
2025-02-07 15:00:00,"1,858.61",15:00,February,2025,Friday
2025-02-07 16:00:00,"1,815.83",16:00,February,2025,Friday
2025-02-07 17:00:00,"1,798.89",17:00,February,2025,Friday
2025-02-07 18:00:00,"1,774.49",18:00,February,2025,Friday
2025-02-07 19:00:00,"1,991.01",19:00,February,2025,Friday
2025-02-07 20:00:00,"1,948.04",20:00,February,2025,Friday
2025-02-07 21:00:00,"1,811.46",21:00,February,2025,Friday
2025-02-07 22:00:00,"1,639.33",22:00,February,2025,Friday
2025-02-07 23:00:00,"1,457.84",23:00,February,2025,Friday
2025-02-08 00:00:00,"1,359.88",00:00,February,2025,Saturday
2025-02-08 01:00:00,"1,235.88",01:00,February,2025,Saturday
2025-02-08 02:00:00,"1,197.42",02:00,February,2025,Saturday
2025-02-08 03:00:00,"1,220.87",03:00,February,2025,Saturday
2025-02-08 04:00:00,"1,197.36",04:00,February,2025,Saturday
2025-02-08 05:00:00,"1,211.96",05:00,February,2025,Saturday
2025-02-08 06:00:00,"1,351.88",06:00,February,2025,Saturday
2025-02-08 07:00:00,"1,404.27",07:00,February,2025,Saturday
2025-02-08 08:00:00,"1,542.86",08:00,February,2025,Saturday
2025-02-08 09:00:00,"1,654.71",09:00,February,2025,Saturday
2025-02-08 10:00:00,"1,703.87",10:00,February,2025,Saturday
2025-02-08 11:00:00,"1,669.99",11:00,February,2025,Saturday
2025-02-08 12:00:00,"1,689.34",12:00,February,2025,Saturday
2025-02-08 13:00:00,"1,649.96",13:00,February,2025,Saturday
2025-02-08 14:00:00,"1,698.04",14:00,February,2025,Saturday
2025-02-08 15:00:00,"1,647.55",15:00,February,2025,Saturday
2025-02-08 16:00:00,"1,683.39",16:00,February,2025,Saturday
2025-02-08 17:00:00,"1,679.74",17:00,February,2025,Saturday
2025-02-08 18:00:00,"1,667.56",18:00,February,2025,Saturday
2025-02-08 19:00:00,"1,860.26",19:00,February,2025,Saturday
2025-02-08 20:00:00,"1,829.00",20:00,February,2025,Saturday
2025-02-08 21:00:00,"1,716.19",21:00,February,2025,Saturday
2025-02-08 22:00:00,"1,553.24",22:00,February,2025,Saturday
2025-02-08 23:00:00,"1,392.16",23:00,February,2025,Saturday
2025-02-09 00:00:00,"1,216.99",00:00,February,2025,Sunday
2025-02-09 01:00:00,"1,254.77",01:00,February,2025,Sunday
2025-02-09 02:00:00,"1,163.15",02:00,February,2025,Sunday
2025-02-09 03:00:00,"1,151.96",03:00,February,2025,Sunday
2025-02-09 04:00:00,"1,147.12",04:00,February,2025,Sunday
2025-02-09 05:00:00,"1,140.38",05:00,February,2025,Sunday
2025-02-09 06:00:00,"1,231.26",06:00,February,2025,Sunday
2025-02-09 07:00:00,"1,270.70",07:00,February,2025,Sunday
2025-02-09 08:00:00,"1,353.95",08:00,February,2025,Sunday
2025-02-09 09:00:00,"1,438.39",09:00,February,2025,Sunday
2025-02-09 10:00:00,"1,513.93",10:00,February,2025,Sunday
2025-02-09 11:00:00,"1,522.10",11:00,February,2025,Sunday
2025-02-09 12:00:00,"1,498.69",12:00,February,2025,Sunday
2025-02-09 13:00:00,"1,562.31",13:00,February,2025,Sunday
2025-02-09 14:00:00,"1,546.89",14:00,February,2025,Sunday
2025-02-09 15:00:00,"1,512.04",15:00,February,2025,Sunday
2025-02-09 16:00:00,"1,515.18",16:00,February,2025,Sunday
2025-02-09 17:00:00,"1,527.05",17:00,February,2025,Sunday
2025-02-09 18:00:00,"1,550.42",18:00,February,2025,Sunday
2025-02-09 19:00:00,"1,759.22",19:00,February,2025,Sunday
2025-02-09 20:00:00,"1,755.81",20:00,February,2025,Sunday
2025-02-09 21:00:00,"1,660.67",21:00,February,2025,Sunday
2025-02-09 22:00:00,"1,498.48",22:00,February,2025,Sunday
2025-02-09 23:00:00,"1,351.60",23:00,February,2025,Sunday
2025-02-10 00:00:00,"1,290.60",00:00,February,2025,Monday
2025-02-10 01:00:00,"1,138.94",01:00,February,2025,Monday
2025-02-10 02:00:00,"1,132.53",02:00,February,2025,Monday
2025-02-10 03:00:00,"1,102.14",03:00,February,2025,Monday
2025-02-10 04:00:00,"1,124.67",04:00,February,2025,Monday
2025-02-10 05:00:00,"1,205.89",05:00,February,2025,Monday
2025-02-10 06:00:00,"1,374.49",06:00,February,2025,Monday
2025-02-10 07:00:00,"1,496.91",07:00,February,2025,Monday
2025-02-10 08:00:00,"1,589.67",08:00,February,2025,Monday
2025-02-10 09:00:00,"1,684.66",09:00,February,2025,Monday
2025-02-10 10:00:00,"1,753.89",10:00,February,2025,Monday
2025-02-10 11:00:00,"1,765.02",11:00,February,2025,Monday
2025-02-10 12:00:00,"1,819.77",12:00,February,2025,Monday
2025-02-10 13:00:00,"1,816.02",13:00,February,2025,Monday
2025-02-10 14:00:00,"1,842.67",14:00,February,2025,Monday
2025-02-10 15:00:00,"1,811.42",15:00,February,2025,Monday
2025-02-10 16:00:00,"1,850.61",16:00,February,2025,Monday
2025-02-10 17:00:00,"1,843.47",17:00,February,2025,Monday
2025-02-10 18:00:00,"1,809.83",18:00,February,2025,Monday
2025-02-10 19:00:00,"2,023.35",19:00,February,2025,Monday
2025-02-10 20:00:00,"1,968.65",20:00,February,2025,Monday
2025-02-10 21:00:00,"1,835.22",21:00,February,2025,Monday
2025-02-10 22:00:00,"1,610.13",22:00,February,2025,Monday
2025-02-10 23:00:00,"1,463.35",23:00,February,2025,Monday
2025-02-11 00:00:00,"1,335.55",00:00,February,2025,Tuesday
2025-02-11 01:00:00,"1,236.48",01:00,February,2025,Tuesday
2025-02-11 02:00:00,"1,180.21",02:00,February,2025,Tuesday
2025-02-11 03:00:00,"1,167.94",03:00,February,2025,Tuesday
2025-02-11 04:00:00,"1,173.66",04:00,February,2025,Tuesday
2025-02-11 05:00:00,"1,259.26",05:00,February,2025,Tuesday
2025-02-11 06:00:00,"1,435.47",06:00,February,2025,Tuesday
2025-02-11 07:00:00,"1,508.88",07:00,February,2025,Tuesday
2025-02-11 08:00:00,"1,658.55",08:00,February,2025,Tuesday
2025-02-11 09:00:00,"1,688.30",09:00,February,2025,Tuesday
2025-02-11 10:00:00,"1,725.23",10:00,February,2025,Tuesday
2025-02-11 11:00:00,"1,769.60",11:00,February,2025,Tuesday
2025-02-11 12:00:00,"1,812.44",12:00,February,2025,Tuesday
2025-02-11 13:00:00,"1,784.07",13:00,February,2025,Tuesday
2025-02-11 14:00:00,"1,811.21",14:00,February,2025,Tuesday
2025-02-11 15:00:00,"1,862.93",15:00,February,2025,Tuesday
2025-02-11 16:00:00,"1,886.18",16:00,February,2025,Tuesday
2025-02-11 17:00:00,"1,855.08",17:00,February,2025,Tuesday
2025-02-11 18:00:00,"1,845.96",18:00,February,2025,Tuesday
2025-02-11 19:00:00,"2,011.17",19:00,February,2025,Tuesday
2025-02-11 20:00:00,"1,946.85",20:00,February,2025,Tuesday
2025-02-11 21:00:00,"1,830.65",21:00,February,2025,Tuesday
2025-02-11 22:00:00,"1,625.59",22:00,February,2025,Tuesday
2025-02-11 23:00:00,"1,483.07",23:00,February,2025,Tuesday
2025-02-12 00:00:00,"1,339.26",00:00,February,2025,Wednesday
2025-02-12 01:00:00,"1,223.26",01:00,February,2025,Wednesday
2025-02-12 02:00:00,"1,200.02",02:00,February,2025,Wednesday
2025-02-12 03:00:00,"1,186.12",03:00,February,2025,Wednesday
2025-02-12 04:00:00,"1,222.39",04:00,February,2025,Wednesday
2025-02-12 05:00:00,"1,303.73",05:00,February,2025,Wednesday
2025-02-12 06:00:00,"1,459.28",06:00,February,2025,Wednesday
2025-02-12 07:00:00,"1,545.69",07:00,February,2025,Wednesday
2025-02-12 08:00:00,"1,689.26",08:00,February,2025,Wednesday
2025-02-12 09:00:00,"1,732.91",09:00,February,2025,Wednesday
2025-02-12 10:00:00,"1,723.35",10:00,February,2025,Wednesday
2025-02-12 11:00:00,"1,854.64",11:00,February,2025,Wednesday
2025-02-12 12:00:00,"1,840.31",12:00,February,2025,Wednesday
2025-02-12 13:00:00,"1,837.60",13:00,February,2025,Wednesday
2025-02-12 14:00:00,"1,826.76",14:00,February,2025,Wednesday
2025-02-12 15:00:00,"1,844.82",15:00,February,2025,Wednesday
2025-02-12 16:00:00,"1,882.86",16:00,February,2025,Wednesday
2025-02-12 17:00:00,"1,843.74",17:00,February,2025,Wednesday
2025-02-12 18:00:00,"1,867.66",18:00,February,2025,Wednesday
2025-02-12 19:00:00,"2,049.01",19:00,February,2025,Wednesday
2025-02-12 20:00:00,"2,008.11",20:00,February,2025,Wednesday
2025-02-12 21:00:00,"1,879.61",21:00,February,2025,Wednesday
2025-02-12 22:00:00,"1,684.81",22:00,February,2025,Wednesday
2025-02-12 23:00:00,"1,498.97",23:00,February,2025,Wednesday
2025-02-13 00:00:00,"1,366.79",00:00,February,2025,Thursday
2025-02-13 01:00:00,"1,277.84",01:00,February,2025,Thursday
2025-02-13 02:00:00,"1,238.46",02:00,February,2025,Thursday
2025-02-13 03:00:00,"1,205.48",03:00,February,2025,Thursday
2025-02-13 04:00:00,"1,222.81",04:00,February,2025,Thursday
2025-02-13 05:00:00,"1,329.20",05:00,February,2025,Thursday
2025-02-13 06:00:00,"1,466.45",06:00,February,2025,Thursday
2025-02-13 07:00:00,"1,568.57",07:00,February,2025,Thursday
2025-02-13 08:00:00,"1,664.36",08:00,February,2025,Thursday
2025-02-13 09:00:00,"1,725.48",09:00,February,2025,Thursday
2025-02-13 10:00:00,"1,784.37",10:00,February,2025,Thursday
2025-02-13 11:00:00,"1,830.63",11:00,February,2025,Thursday
2025-02-13 12:00:00,"1,855.37",12:00,February,2025,Thursday
2025-02-13 13:00:00,"1,882.62",13:00,February,2025,Thursday
2025-02-13 14:00:00,"1,872.11",14:00,February,2025,Thursday
2025-02-13 15:00:00,"1,882.83",15:00,February,2025,Thursday
2025-02-13 16:00:00,"1,868.07",16:00,February,2025,Thursday
2025-02-13 17:00:00,"1,844.84",17:00,February,2025,Thursday
2025-02-13 18:00:00,"1,840.82",18:00,February,2025,Thursday
2025-02-13 19:00:00,"2,052.99",19:00,February,2025,Thursday
2025-02-13 20:00:00,"2,019.13",20:00,February,2025,Thursday
2025-02-13 21:00:00,"1,871.67",21:00,February,2025,Thursday
2025-02-13 22:00:00,"1,722.05",22:00,February,2025,Thursday
2025-02-13 23:00:00,"1,517.99",23:00,February,2025,Thursday
2025-02-14 00:00:00,"1,318.41",00:00,February,2025,Friday
2025-02-14 01:00:00,"1,300.93",01:00,February,2025,Friday
2025-02-14 02:00:00,"1,256.29",02:00,February,2025,Friday
2025-02-14 03:00:00,"1,242.31",03:00,February,2025,Friday
2025-02-14 04:00:00,"1,233.47",04:00,February,2025,Friday
2025-02-14 05:00:00,"1,312.49",05:00,February,2025,Friday
2025-02-14 06:00:00,"1,453.68",06:00,February,2025,Friday
2025-02-14 07:00:00,"1,580.55",07:00,February,2025,Friday
2025-02-14 08:00:00,"1,696.37",08:00,February,2025,Friday
2025-02-14 09:00:00,"1,768.75",09:00,February,2025,Friday
2025-02-14 10:00:00,"1,799.30",10:00,February,2025,Friday
2025-02-14 11:00:00,"1,827.44",11:00,February,2025,Friday
2025-02-14 12:00:00,"1,817.75",12:00,February,2025,Friday
2025-02-14 13:00:00,"1,777.00",13:00,February,2025,Friday
2025-02-14 14:00:00,"1,832.10",14:00,February,2025,Friday
2025-02-14 15:00:00,"1,813.89",15:00,February,2025,Friday
2025-02-14 16:00:00,"1,826.40",16:00,February,2025,Friday
2025-02-14 17:00:00,"1,782.36",17:00,February,2025,Friday
2025-02-14 18:00:00,"1,801.86",18:00,February,2025,Friday
2025-02-14 19:00:00,"1,920.44",19:00,February,2025,Friday
2025-02-14 20:00:00,"1,924.18",20:00,February,2025,Friday
2025-02-14 21:00:00,"1,793.61",21:00,February,2025,Friday
2025-02-14 22:00:00,"1,608.21",22:00,February,2025,Friday
2025-02-14 23:00:00,"1,461.35",23:00,February,2025,Friday
2025-02-15 00:00:00,"1,262.77",00:00,February,2025,Saturday
2025-02-15 01:00:00,"1,262.58",01:00,February,2025,Saturday
2025-02-15 02:00:00,"1,232.62",02:00,February,2025,Saturday
2025-02-15 03:00:00,"1,192.30",03:00,February,2025,Saturday
2025-02-15 04:00:00,"1,188.05",04:00,February,2025,Saturday
2025-02-15 05:00:00,"1,223.18",05:00,February,2025,Saturday
2025-02-15 06:00:00,"1,331.43",06:00,February,2025,Saturday
2025-02-15 07:00:00,"1,422.11",07:00,February,2025,Saturday
2025-02-15 08:00:00,"1,550.81",08:00,February,2025,Saturday
2025-02-15 09:00:00,"1,627.53",09:00,February,2025,Saturday
2025-02-15 10:00:00,"1,659.99",10:00,February,2025,Saturday
2025-02-15 11:00:00,"1,700.44",11:00,February,2025,Saturday
2025-02-15 12:00:00,"1,683.69",12:00,February,2025,Saturday
2025-02-15 13:00:00,"1,664.19",13:00,February,2025,Saturday
2025-02-15 14:00:00,"1,650.82",14:00,February,2025,Saturday
2025-02-15 15:00:00,"1,651.21",15:00,February,2025,Saturday
2025-02-15 16:00:00,"1,661.22",16:00,February,2025,Saturday
2025-02-15 17:00:00,"1,627.70",17:00,February,2025,Saturday
2025-02-15 18:00:00,"1,688.03",18:00,February,2025,Saturday
2025-02-15 19:00:00,"1,887.78",19:00,February,2025,Saturday
2025-02-15 20:00:00,"1,845.08",20:00,February,2025,Saturday
2025-02-15 21:00:00,"1,733.40",21:00,February,2025,Saturday
2025-02-15 22:00:00,"1,589.36",22:00,February,2025,Saturday
2025-02-15 23:00:00,"1,399.63",23:00,February,2025,Saturday
2025-02-16 00:00:00,"1,180.79",00:00,February,2025,Sunday
2025-02-16 01:00:00,"1,166.14",01:00,February,2025,Sunday
2025-02-16 02:00:00,"1,115.53",02:00,February,2025,Sunday
2025-02-16 03:00:00,"1,106.75",03:00,February,2025,Sunday
2025-02-16 04:00:00,"1,103.86",04:00,February,2025,Sunday
2025-02-16 05:00:00,"1,111.26",05:00,February,2025,Sunday
2025-02-16 06:00:00,"1,208.07",06:00,February,2025,Sunday
2025-02-16 07:00:00,"1,208.15",07:00,February,2025,Sunday
2025-02-16 08:00:00,"1,310.66",08:00,February,2025,Sunday
2025-02-16 09:00:00,"1,426.09",09:00,February,2025,Sunday
2025-02-16 10:00:00,"1,458.84",10:00,February,2025,Sunday
2025-02-16 11:00:00,"1,492.23",11:00,February,2025,Sunday
2025-02-16 12:00:00,"1,512.95",12:00,February,2025,Sunday
2025-02-16 13:00:00,"1,548.97",13:00,February,2025,Sunday
2025-02-16 14:00:00,"1,512.00",14:00,February,2025,Sunday
2025-02-16 15:00:00,"1,534.61",15:00,February,2025,Sunday
2025-02-16 16:00:00,"1,498.92",16:00,February,2025,Sunday
2025-02-16 17:00:00,"1,538.82",17:00,February,2025,Sunday
2025-02-16 18:00:00,"1,632.12",18:00,February,2025,Sunday
2025-02-16 19:00:00,"1,765.01",19:00,February,2025,Sunday
2025-02-16 20:00:00,"1,745.77",20:00,February,2025,Sunday
2025-02-16 21:00:00,"1,666.14",21:00,February,2025,Sunday
2025-02-16 22:00:00,"1,486.51",22:00,February,2025,Sunday
2025-02-16 23:00:00,"1,308.58",23:00,February,2025,Sunday
2025-02-17 00:00:00,"1,317.45",00:00,February,2025,Monday
2025-02-17 01:00:00,"1,134.59",01:00,February,2025,Monday
2025-02-17 02:00:00,"1,080.34",02:00,February,2025,Monday
2025-02-17 03:00:00,"1,080.82",03:00,February,2025,Monday
2025-02-17 04:00:00,"1,100.11",04:00,February,2025,Monday
2025-02-17 05:00:00,"1,178.16",05:00,February,2025,Monday
2025-02-17 06:00:00,"1,361.91",06:00,February,2025,Monday
2025-02-17 07:00:00,"1,481.33",07:00,February,2025,Monday
2025-02-17 08:00:00,"1,626.23",08:00,February,2025,Monday
2025-02-17 09:00:00,"1,733.47",09:00,February,2025,Monday
2025-02-17 10:00:00,"1,737.73",10:00,February,2025,Monday
2025-02-17 11:00:00,"1,790.25",11:00,February,2025,Monday
2025-02-17 12:00:00,"1,792.93",12:00,February,2025,Monday
2025-02-17 13:00:00,"1,780.94",13:00,February,2025,Monday
2025-02-17 14:00:00,"1,766.54",14:00,February,2025,Monday
